order_id,payment_sequential,payment_type,payment_installments,payment_value
ORDR85982,1,credit_card,8,246.81
ORDR41259,1,credit_card,10,208.88
ORDR74829,1,credit_card,8,610.51
ORDR83096,1,credit_card,4,140.91
ORDR30134,1,debit_card,1,245.12
ORDR66389,1,credit_card,2,96.59
ORDR78944,1,credit_card,1,58.13
ORDR60590,1,credit_card,1,77.57
ORDR14299,1,credit_card,1,29.0
ORDR58093,1,credit_card,7,73.06
ORDR81444,1,credit_card,10,122.49
ORDR10066,1,credit_card,5,55.98
ORDR65261,1,UPI,1,46.72
ORDR92582,1,UPI,1,323.17
ORDR88114,1,credit_card,1,95.94
ORDR38212,1,voucher,1,33.92
ORDR82171,1,credit_card,1,197.02
ORDR16193,1,UPI,1,50.87
ORDR88503,1,UPI,1,56.78
d6bf93d827293f0b9a1582be0719a1e3,1,credit_card,2,63.53
ORDR66197,1,credit_card,1,73.15
ORDR26186,1,credit_card,5,126.78
ORDR35806,1,UPI,1,112.42
ORDR44546,1,credit_card,2,187.06
9a6c669a7f59b8d550c7a68fb1ab559f,1,UPI,1,78.09
ORDR32388,1,credit_card,10,692.22
ORDR88982,1,credit_card,2,127.28
ORDR60600,1,credit_card,4,283.06
ORDR91756,1,credit_card,1,46.0
ORDR31841,1,credit_card,8,175.64
ORDR76662,1,credit_card,3,48.78
ORDR25803,1,UPI,1,68.35
ORDR24555,1,credit_card,8,225.42
ORDR08073,1,voucher,1,116.92
ORDR24891,1,credit_card,2,97.8
ORDR80245,1,credit_card,2,179.82
ORDR80891,1,credit_card,4,478.9
ORDR62836,1,UPI,1,125.52
ORDR59493,1,credit_card,3,77.57
ORDR79995,1,credit_card,3,134.09
ORDR62129,1,credit_card,1,66.57
ORDR84093,1,UPI,1,131.05
ORDR52795,1,credit_card,4,179.04
ORDR56683,1,credit_card,3,64.68
ORDR34530,1,credit_card,4,220.02
ORDR13447,1,credit_card,1,58.91
ORDR06020,1,credit_card,1,32.44
ORDR80006,1,credit_card,4,270.93
ORDR53321,1,UPI,1,224.94
ORDR72602,2,voucher,1,20.49
ORDR20548,1,credit_card,4,168.13
ORDR80332,1,credit_card,8,197.16
ORDR20326,1,credit_card,1,62.78
ORDR73341,1,UPI,1,280.64
ORDR68446,1,UPI,1,37.13
ORDR47072,1,UPI,1,552.85
ORDR82607,1,UPI,1,39.42
ORDR08537,1,credit_card,1,65.0
ORDR61649,1,UPI,1,57.59
ORDR40454,1,credit_card,8,99.9
ORDR11188,1,credit_card,2,90.22
ORDR66851,1,credit_card,4,201.85
ORDR16187,1,debit_card,1,101.34
ORDR01088,1,credit_card,4,946.9
ORDR23878,1,credit_card,5,264.52
ORDR20936,1,credit_card,12,169.62
ORDR23924,1,credit_card,8,298.05
ORDR43544,1,credit_card,4,161.9
ORDR32896,1,credit_card,8,342.03
ORDR77340,1,credit_card,1,131.32
ORDR12383,1,credit_card,10,296.71
ORDR12361,1,credit_card,3,42.0
ORDR89587,1,credit_card,3,138.39
ORDR78632,1,credit_card,1,77.06
ORDR60773,1,UPI,1,83.79
ORDR04167,1,credit_card,4,92.45
ORDR47369,1,credit_card,6,607.98
ORDR42500,1,credit_card,4,122.07
ORDR15950,1,credit_card,5,105.63
ORDR22594,1,credit_card,2,51.1
ORDR90287,1,UPI,1,41.15
ORDR20143,1,credit_card,3,112.67
ORDR76108,1,credit_card,1,37.0
ORDR64494,1,credit_card,1,113.32
ORDR00374,1,credit_card,2,112.77
ORDR10367,1,credit_card,1,105.84
ORDR94968,1,credit_card,3,458.31
ORDR38572,1,debit_card,1,76.18
ORDR89466,1,credit_card,10,192.41
ORDR18209,1,UPI,1,138.65
ORDR46126,1,credit_card,1,50.83
ORDR47802,1,credit_card,8,86.99
ORDR05941,1,credit_card,5,60.37
ORDR70249,1,UPI,1,414.75
ORDR25378,1,credit_card,5,142.67
ORDR62554,1,credit_card,6,113.2
ORDR92495,1,credit_card,2,31.38
ORDR72990,1,credit_card,1,31.1
ORDR01956,1,credit_card,1,106.25
ORDR40976,1,UPI,1,45.7
ORDR73952,1,credit_card,1,21.1
ORDR24945,1,credit_card,1,107.46
ORDR75078,1,credit_card,4,238.67
ORDR65439,1,credit_card,6,134.89
ORDR19794,1,UPI,1,51.1
ORDR78258,1,credit_card,10,343.68
ORDR62995,1,credit_card,1,44.0
ORDR52292,1,credit_card,10,487.55
ORDR88812,1,UPI,1,62.65
ORDR15359,1,credit_card,10,266.89
ORDR76625,1,credit_card,2,162.83
ORDR63158,1,credit_card,1,258.9
ORDR46591,1,UPI,1,61.98
ORDR09399,1,UPI,1,61.46
847e04c1fabd29748790e74c1430c603,1,credit_card,1,3.77
ORDR29957,1,credit_card,1,35.13
ORDR66809,1,UPI,1,45.13
ORDR33034,1,credit_card,3,103.15
c9db1bfe07af2c4724a461a704c1ec67,1,credit_card,1,43.41
ORDR52442,1,UPI,1,32.09
ORDR03713,1,debit_card,1,154.36
ORDR60847,1,credit_card,3,160.49
ORDR52331,1,credit_card,10,125.16
ORDR26435,1,credit_card,5,96.01
ORDR47302,1,credit_card,1,65.39
ORDR27905,1,credit_card,1,58.22
ORDR59523,1,credit_card,1,226.11
ORDR94878,1,credit_card,1,115.42
ORDR75820,1,voucher,1,25.09
ORDR47740,1,UPI,1,82.98
6597f8bf4610cf5291b83c0d57440e53,1,UPI,1,28.22
ORDR81686,1,UPI,1,28.93
ORDR87262,1,credit_card,2,28.88
ORDR73412,1,UPI,1,77.29
ORDR49420,1,credit_card,1,57.72
ORDR27546,1,credit_card,3,47.82
ORDR15717,1,credit_card,1,137.08
ORDR66689,1,credit_card,8,82.12
ORDR06944,1,credit_card,2,124.02
ORDR19819,1,credit_card,1,66.67
ORDR14090,1,credit_card,1,47.71
ORDR83223,1,credit_card,1,47.29
ORDR22798,1,credit_card,3,263.1
ORDR67123,1,credit_card,8,491.52
ORDR81463,1,UPI,1,105.37
ORDR76594,1,credit_card,10,335.47
ORDR80083,1,UPI,1,68.44
ORDR87240,1,UPI,1,32.0
ORDR78659,1,credit_card,10,188.65
ORDR22837,1,credit_card,5,109.73
065c05543ebdfd79fb629b2b4a6ab904,2,voucher,1,100.0
ORDR95804,1,UPI,1,48.22
ORDR40762,1,credit_card,1,77.4
ORDR31619,1,credit_card,10,252.46
ORDR71396,1,credit_card,6,137.12
ORDR18625,1,credit_card,1,207.27
ORDR62491,1,credit_card,2,143.06
ORDR75200,1,UPI,1,143.08
ORDR25170,1,credit_card,1,47.99
ORDR70784,1,credit_card,5,384.79
ORDR34141,1,credit_card,2,125.42
ORDR70700,1,credit_card,8,290.0
ORDR71601,1,credit_card,3,95.48
ORDR74413,1,credit_card,4,470.38
ORDR61214,2,voucher,1,111.91
ORDR07251,1,UPI,1,78.65
ORDR01489,9,voucher,1,30.0
ORDR45053,1,credit_card,4,42.18
ORDR13553,1,credit_card,1,142.92
ORDR86718,1,UPI,1,96.0
ORDR20861,1,UPI,1,497.54
ORDR38617,1,credit_card,5,231.6
ORDR10681,1,credit_card,2,102.72
ORDR82571,1,credit_card,3,148.28
ORDR13086,1,credit_card,1,101.03
fe9fae71b4fa7d05f1934adc54391f8d,1,credit_card,4,221.35
ORDR78122,1,credit_card,2,21.77
ORDR37043,1,credit_card,10,307.5
ORDR06129,2,voucher,1,13.29
ORDR49486,1,debit_card,1,51.14
ORDR48298,1,credit_card,5,121.7
ORDR47427,1,UPI,1,152.39
ORDR73853,1,debit_card,1,112.09
ORDR59197,1,UPI,1,148.76
ORDR76900,1,credit_card,8,132.6
ORDR68759,1,credit_card,3,66.74
ORDR68699,1,credit_card,4,130.26
ORDR15339,1,voucher,1,33.53
ORDR78981,1,credit_card,10,436.32
ORDR71090,1,credit_card,7,114.0
ORDR43656,1,credit_card,2,57.9
ORDR91771,1,credit_card,1,33.79
ORDR26848,1,credit_card,2,119.37
ORDR35428,1,credit_card,3,73.01
ORDR82784,1,credit_card,1,54.98
ORDR90325,1,credit_card,2,162.68
ORDR24871,1,UPI,1,80.2
ORDR16464,1,credit_card,3,103.75
ORDR79981,1,credit_card,10,673.23
ORDR08532,1,credit_card,3,149.86
ORDR58402,1,credit_card,10,1223.06
ORDR11050,1,credit_card,1,151.05
ORDR19027,1,UPI,1,245.68
ORDR05374,1,voucher,1,31.77
ORDR70439,1,UPI,1,78.36
ORDR05219,1,credit_card,2,119.74
ORDR39980,1,voucher,1,22.29
ORDR55740,1,credit_card,1,104.68
ORDR09720,1,credit_card,1,43.0
ORDR26334,1,credit_card,1,53.35
ORDR68633,1,credit_card,1,43.88
ORDR52512,1,credit_card,3,72.63
ORDR23072,1,credit_card,2,189.42
ORDR75128,1,credit_card,5,251.86
ORDR39929,1,credit_card,6,60.15
ORDR76496,1,credit_card,5,117.85
ORDR73193,1,credit_card,1,31.75
ORDR83494,1,credit_card,3,132.24
ORDR75936,1,UPI,1,74.4
ORDR11571,1,UPI,1,130.46
ORDR65887,1,credit_card,8,156.51
ORDR27978,1,UPI,1,204.62
ORDR07727,1,credit_card,4,220.04
ORDR84037,1,credit_card,10,158.88
ORDR79342,1,credit_card,1,57.85
ORDR72826,1,UPI,1,159.33
ORDR03668,1,credit_card,1,23.38
ORDR89982,1,credit_card,3,37.77
1975f98764fb254b8a154163c7cd012f,1,credit_card,8,204.59
ORDR87478,1,credit_card,5,115.5
ORDR28446,1,UPI,1,93.63
ORDR03007,1,credit_card,8,251.15
ORDR04350,1,credit_card,2,114.68
ORDR18001,1,credit_card,2,127.72
ORDR64796,1,UPI,1,87.81
fa65dad1b0e818e3ccc5cb0e39231352,23,voucher,1,18.86
ORDR67712,1,credit_card,5,288.84
ORDR57916,1,credit_card,6,61.69
ORDR67132,1,credit_card,1,262.16
ORDR34048,2,voucher,1,5.36
ORDR71153,1,UPI,1,80.55
ORDR03481,1,credit_card,2,178.99
ORDR16427,1,UPI,1,52.59
ORDR03274,1,credit_card,6,282.52
ORDR02002,1,voucher,1,78.2
ORDR64287,1,credit_card,1,98.34
ORDR56713,1,credit_card,1,76.72
ORDR93827,1,UPI,1,104.85
ORDR26738,1,credit_card,1,163.27
ORDR39088,1,UPI,1,103.58
ORDR08138,1,UPI,1,35.77
ORDR21324,1,credit_card,3,169.01
ORDR44392,1,credit_card,6,1191.48
ORDR35221,1,debit_card,1,80.63
ORDR83955,1,credit_card,3,118.72
ORDR78639,1,credit_card,3,67.3
ORDR35338,1,credit_card,1,57.29
ORDR93107,1,credit_card,3,153.14
ORDR93188,1,UPI,1,13.36
ORDR51196,1,credit_card,1,90.43
ORDR03104,1,credit_card,1,68.12
ORDR34687,1,credit_card,10,406.26
ORDR84291,1,credit_card,2,56.01
ORDR22361,1,voucher,1,21.17
ORDR81519,1,credit_card,2,97.63
ORDR48649,1,credit_card,10,103.16
ORDR14484,1,credit_card,4,46.85
ORDR71590,1,credit_card,1,2.3
ORDR94261,1,credit_card,3,233.8
ORDR05042,2,voucher,1,26.02
ORDR77442,1,UPI,1,99.79
ORDR86938,1,credit_card,3,44.1
ORDR48285,1,credit_card,1,8.13
ORDR60264,1,credit_card,2,63.36
ORDR59637,1,credit_card,1,132.95
ORDR69417,1,credit_card,5,244.31
ORDR26191,1,UPI,1,229.9
ORDR87661,1,credit_card,5,173.21
ORDR50403,1,credit_card,5,324.82
ORDR03427,1,credit_card,8,344.72
ORDR91725,2,voucher,1,37.6
ORDR76826,1,UPI,1,115.15
ORDR52001,1,credit_card,1,132.95
ORDR00425,1,credit_card,1,63.98
ORDR83501,1,credit_card,1,42.77
ORDR68786,1,credit_card,1,70.14
ORDR26327,1,UPI,1,84.78
ORDR53580,1,UPI,1,34.75
ORDR49817,1,credit_card,5,153.72
ORDR45450,1,credit_card,1,143.49
ORDR89688,1,credit_card,1,31.25
ORDR34408,1,credit_card,1,68.88
ORDR65988,1,credit_card,10,674.82
ORDR23831,1,credit_card,1,128.31
ORDR13242,1,credit_card,1,40.96
520a772c685704aec515546f7a098ea9,1,credit_card,4,145.56
ORDR32691,1,credit_card,1,72.03
ORDR69214,1,credit_card,2,62.91
ORDR20525,1,UPI,1,50.76
ORDR85955,1,credit_card,1,77.57
ORDR88429,1,credit_card,1,119.39
ORDR39697,1,UPI,1,91.72
ORDR83983,1,credit_card,3,72.67
ORDR34929,1,credit_card,4,40.56
ORDR80361,1,credit_card,2,28.07
ORDR31366,1,credit_card,8,80.33
ORDR70941,1,credit_card,5,117.16
ORDR56785,1,UPI,1,180.6
ORDR25281,1,UPI,1,101.96
ORDR46498,1,UPI,1,485.94
ORDR91681,1,credit_card,1,60.41
ORDR73801,1,UPI,1,37.95
ORDR96094,1,UPI,1,124.66
ORDR81445,1,credit_card,2,55.81
ORDR25366,1,credit_card,9,197.79
ORDR90961,1,credit_card,1,22.34
ORDR65760,1,credit_card,1,107.78
ORDR77802,1,credit_card,1,78.42
ORDR68915,1,UPI,1,46.69
ORDR24873,1,credit_card,3,87.61
ORDR15633,1,credit_card,6,698.85
ORDR21619,1,credit_card,1,41.32
ORDR19888,1,credit_card,3,102.74
ORDR13883,1,credit_card,10,192.66
ORDR27074,1,credit_card,10,282.77
ORDR65141,1,credit_card,8,212.32
436b06a1d206f46ff8bcf05997df34e0,1,credit_card,1,29.01
ORDR32472,1,credit_card,3,35.0
2463e85fc460252cacb332c69099f298,1,credit_card,3,80.19
ORDR06704,1,UPI,1,45.13
ORDR54838,1,UPI,1,126.01
ORDR81114,1,credit_card,1,17.29
ORDR88180,1,UPI,1,148.06
ORDR80853,1,credit_card,2,29.39
ORDR31026,1,credit_card,8,424.62
ORDR52491,1,credit_card,1,55.22
ORDR43072,1,credit_card,3,133.41
ORDR56067,1,UPI,1,39.09
ORDR09127,1,credit_card,2,69.24
ORDR74257,1,credit_card,8,82.58
ORDR54002,1,UPI,1,64.46
ORDR49907,1,credit_card,1,34.52
ORDR50030,1,credit_card,3,166.14
ORDR62502,1,credit_card,4,136.71
ORDR12316,1,credit_card,6,618.94
ORDR64887,1,credit_card,2,27.46
ORDR17500,1,credit_card,8,374.67
ORDR59367,1,credit_card,2,60.85
73a366d399bf1947b6d62c2a4e648f27,1,credit_card,1,84.65
ORDR71893,1,credit_card,1,85.24
ORDR55632,2,voucher,1,6.2
ORDR61466,1,credit_card,4,190.42
ORDR82691,1,credit_card,2,72.19
ORDR30863,1,credit_card,2,105.7
ORDR31769,1,credit_card,2,190.37
ORDR78266,1,credit_card,3,88.37
ORDR84156,1,credit_card,5,521.37
ORDR75666,1,credit_card,1,54.32
ORDR24867,1,credit_card,5,106.76
ORDR43569,1,credit_card,2,147.97
ORDR88391,1,credit_card,8,613.15
ORDR89723,1,credit_card,2,71.14
ORDR78448,1,credit_card,1,115.81
ORDR59532,1,credit_card,1,66.81
ORDR45115,1,credit_card,1,87.32
ORDR68597,1,credit_card,1,189.89
ORDR21205,1,UPI,1,119.62
ORDR08179,1,credit_card,3,38.72
ORDR69817,1,credit_card,2,44.08
ORDR10036,1,credit_card,6,177.48
ORDR18864,1,credit_card,6,155.63
ORDR11767,1,credit_card,6,60.72
ORDR77284,1,credit_card,3,51.67
ORDR05174,1,UPI,1,105.28
ORDR69749,1,UPI,1,180.25
ORDR77309,1,UPI,1,147.66
ORDR86103,1,credit_card,10,200.33
ORDR58839,1,credit_card,4,152.64
ORDR17364,1,UPI,1,87.9
ORDR39285,1,UPI,1,96.65
ORDR09134,1,credit_card,8,473.1
ORDR38717,1,credit_card,1,52.5
ORDR10914,1,credit_card,10,218.63
ORDR69144,1,credit_card,1,40.32
ORDR18341,1,credit_card,1,77.65
ORDR30843,1,credit_card,6,125.37
ORDR27408,1,credit_card,2,228.67
ORDR82928,2,credit_card,3,828.65
ORDR82819,1,credit_card,1,178.27
ORDR11694,1,debit_card,1,111.9
ORDR00474,1,credit_card,2,20.03
ORDR47385,2,voucher,1,51.39
ORDR36876,1,credit_card,3,357.88
ORDR09025,1,credit_card,2,360.34
ORDR88184,1,UPI,1,60.94
ORDR52276,1,credit_card,5,50.92
ORDR74953,1,credit_card,4,113.08
ORDR81309,1,credit_card,4,70.03
ORDR71972,1,credit_card,4,308.28
ORDR60854,1,credit_card,6,306.1
ORDR85721,1,credit_card,1,163.25
ORDR68572,1,credit_card,3,176.23
ORDR10438,1,credit_card,2,26.31
ORDR83331,1,credit_card,4,82.03
ORDR16174,1,UPI,1,18.37
ORDR44810,1,credit_card,1,96.48
ORDR10316,1,credit_card,8,153.14
ORDR09197,1,credit_card,3,34.24
ORDR60109,2,debit_card,1,37.04
ORDR40199,1,credit_card,1,118.35
ORDR96375,1,credit_card,3,52.91
ORDR34874,1,credit_card,1,79.39
ORDR66745,1,credit_card,1,113.09
ORDR37329,1,credit_card,4,295.12
ORDR74066,7,voucher,1,1.82
ORDR58859,1,credit_card,1,151.36
ORDR48274,1,credit_card,2,204.0
ORDR18818,1,credit_card,8,333.66
ORDR53691,1,credit_card,1,56.6
ORDR50801,1,credit_card,2,245.49
ORDR41772,1,credit_card,1,72.68
ORDR68948,1,credit_card,5,102.49
ORDR68327,1,UPI,1,77.57
ORDR70071,1,credit_card,8,220.49
ORDR08038,1,credit_card,6,308.42
ORDR66561,1,credit_card,2,80.6
ORDR78289,1,credit_card,2,165.0
ORDR70556,1,credit_card,4,116.94
ORDR63863,1,credit_card,10,357.09
ORDR47949,1,credit_card,1,42.77
ORDR32268,1,credit_card,1,78.58
ORDR49530,1,credit_card,6,332.57
ORDR57773,1,credit_card,1,69.54
ORDR89498,1,credit_card,2,60.05
ORDR71482,1,credit_card,1,57.51
ORDR89695,1,credit_card,3,71.14
ORDR30132,3,voucher,1,10.69
ORDR95359,1,credit_card,8,83.84
ORDR46328,1,credit_card,3,35.81
ORDR09796,1,credit_card,10,114.89
ORDR77360,1,credit_card,2,29.69
ORDR37490,1,credit_card,1,252.38
ORDR62072,1,credit_card,1,26.85
ORDR20080,1,credit_card,3,39.09
ORDR37971,1,credit_card,1,112.71
ORDR81455,1,UPI,1,62.78
ORDR68613,1,credit_card,1,34.6
ORDR52934,1,credit_card,6,180.82
ORDR59267,1,debit_card,1,239.38
ORDR22427,1,credit_card,7,124.41
ORDR94937,1,credit_card,1,74.84
ORDR29881,1,credit_card,10,1030.83
ORDR81452,1,UPI,1,109.12
ORDR67862,1,credit_card,2,157.06
ORDR17733,1,UPI,1,116.94
ORDR05240,1,credit_card,6,63.62
ORDR59206,2,voucher,1,35.0
ORDR46877,1,credit_card,1,101.55
ORDR17862,1,credit_card,4,40.65
ORDR14356,1,credit_card,8,278.91
33c4ff80921c70a563083f3e317f7247,1,credit_card,8,84.23
ORDR20497,1,credit_card,6,340.81
ORDR31764,1,credit_card,5,75.79
ORDR15784,1,UPI,1,38.56
ORDR62949,1,credit_card,1,58.32
ORDR94618,1,credit_card,1,115.07
ORDR57284,1,credit_card,5,51.2
ORDR25630,1,credit_card,1,35.0
ORDR45793,1,credit_card,3,312.28
ORDR88552,1,UPI,1,303.42
ORDR48987,1,credit_card,6,137.99
ORDR75901,1,credit_card,4,92.5
ORDR55159,1,credit_card,9,146.01
ORDR25668,1,credit_card,9,92.22
ORDR25887,1,credit_card,4,229.26
ORDR52412,1,credit_card,2,51.75
ORDR10738,1,UPI,1,153.16
ORDR92592,1,credit_card,10,101.59
ORDR15670,1,UPI,1,189.59
ORDR91462,1,credit_card,3,922.84
ORDR64793,1,voucher,1,18.27
ORDR83662,1,credit_card,1,27.77
ORDR69666,1,credit_card,1,39.03
ORDR25171,1,credit_card,1,85.5
ORDR93120,13,voucher,1,14.1
ORDR28779,1,UPI,1,205.98
ORDR64961,1,credit_card,1,27.68
ORDR93698,1,credit_card,1,38.01
9c9d443e386dc6332b14958d37eaf75b,1,credit_card,2,172.17
ORDR76486,1,debit_card,1,65.5
ORDR14554,1,credit_card,8,114.79
ORDR31109,3,voucher,1,20.0
ORDR20529,1,credit_card,1,279.7
ORDR44819,1,credit_card,1,140.32
ORDR24705,1,voucher,1,44.42
ORDR22228,1,credit_card,3,35.75
517e46dd2b1a674f95729233d3cdd938,1,credit_card,4,47.05
ORDR13528,1,credit_card,1,77.41
ORDR71263,1,credit_card,2,182.29
ORDR45954,1,voucher,1,408.04
ORDR27716,1,credit_card,6,64.24
ORDR55030,1,credit_card,8,233.84
ORDR26620,1,credit_card,4,216.86
ORDR13563,1,credit_card,2,46.78
ORDR14521,1,credit_card,1,38.05
ORDR58073,1,credit_card,1,44.1
ORDR94788,1,credit_card,1,93.78
ORDR82895,1,UPI,1,111.42
ORDR16796,1,credit_card,5,132.13
ORDR48918,1,credit_card,4,138.65
ORDR18786,1,credit_card,1,41.0
e0b4e92a39bc8b93bc4ff121772819ea,1,credit_card,1,29.27
ORDR63201,1,credit_card,4,171.79
ORDR69496,1,credit_card,2,83.68
ORDR04718,1,credit_card,2,204.49
ORDR41201,1,credit_card,9,176.87
ORDR25809,1,credit_card,1,34.0
ORDR73546,1,credit_card,1,588.06
ORDR08052,1,credit_card,5,154.07
ORDR01796,1,credit_card,2,28.6
ORDR27260,1,credit_card,10,321.31
ORDR19837,1,credit_card,1,61.75
ORDR15920,1,credit_card,5,57.98
ORDR07900,1,credit_card,4,140.91
ORDR18262,1,credit_card,1,56.6
ORDR61011,1,credit_card,1,425.7
ORDR83171,3,voucher,1,8.28
ORDR85647,1,credit_card,3,156.99
ORDR45148,1,credit_card,1,68.51
ORDR42059,1,voucher,1,66.22
ORDR31784,1,credit_card,1,8.9
ORDR49537,1,credit_card,5,59.32
ORDR35356,1,credit_card,8,297.0
ORDR54230,1,credit_card,10,163.81
ORDR27200,2,voucher,1,111.2
ORDR24737,1,voucher,1,10.34
ORDR26780,1,credit_card,1,128.54
ORDR13727,1,credit_card,4,49.09
ORDR22068,1,credit_card,1,135.6
155ff86a37e4becb60f238b3ee90775b,1,debit_card,1,42.78
ORDR79765,1,credit_card,4,128.4
ORDR54544,1,credit_card,5,118.47
ORDR61851,1,credit_card,1,45.1
ORDR90922,1,UPI,1,42.58
ORDR90807,2,voucher,1,50.0
f52770381c11ff33137e243fc4e3a7af,1,UPI,1,52.38
ORDR53883,1,credit_card,3,262.69
ORDR15349,1,credit_card,1,2.42
ORDR30371,1,credit_card,1,67.32
ORDR06758,1,UPI,1,72.48
ORDR82751,1,credit_card,2,225.71
ORDR45835,1,credit_card,5,184.26
ORDR50477,1,credit_card,3,170.41
ORDR63295,1,credit_card,7,71.25
ORDR09258,1,UPI,1,36.01
ORDR66510,1,UPI,1,102.64
ORDR15373,1,credit_card,4,66.05
ORDR69672,1,credit_card,1,96.44
ORDR83768,1,credit_card,2,215.58
ORDR79479,1,credit_card,3,97.95
ORDR94823,1,credit_card,4,161.85
ORDR93810,1,credit_card,2,22.1
ORDR84003,1,credit_card,1,93.15
ORDR12802,1,credit_card,10,104.86
ORDR23840,1,credit_card,3,108.88
3e8c191415aece16ba1ac896f535b484,1,credit_card,1,50.13
ORDR17162,1,credit_card,3,69.04
ORDR00094,1,credit_card,1,103.27
ORDR22141,1,credit_card,8,136.59
ORDR80367,1,credit_card,1,52.71
ceb533871105f7cda81fafc19e1ee38e,1,UPI,1,18.37
ORDR52357,1,credit_card,1,166.46
ORDR24098,2,voucher,1,151.64
ORDR07795,1,credit_card,5,106.97
ORDR78319,1,credit_card,2,36.35
ORDR08859,1,credit_card,4,112.49
ORDR79960,1,credit_card,7,158.53
ORDR46759,1,credit_card,5,249.49
ORDR31549,1,voucher,1,87.1
ORDR27098,1,credit_card,1,41.64
ORDR10325,1,credit_card,8,80.18
ORDR21653,1,credit_card,8,161.12
ORDR08409,1,UPI,1,12.28
ORDR38011,1,UPI,1,56.22
ORDR43371,1,credit_card,5,59.96
ORDR56359,1,credit_card,3,46.23
ORDR70377,1,credit_card,5,50.05
ORDR41569,1,credit_card,2,45.09
45639343ad340a0a092f8bc8788e051e,1,UPI,1,37.82
ORDR85215,1,UPI,1,26.84
ORDR42614,1,debit_card,1,68.43
ORDR96109,1,UPI,1,164.17
ORDR34725,1,credit_card,3,125.73
ORDR63302,1,credit_card,3,185.64
ORDR28649,1,UPI,1,1205.0
ORDR40347,1,credit_card,4,40.74
ORDR57459,1,credit_card,4,42.78
ORDR02275,1,credit_card,1,34.44
ORDR03009,1,credit_card,5,331.2
ORDR96083,1,credit_card,4,452.47
ORDR08416,1,credit_card,2,70.97
ORDR48077,1,credit_card,6,887.58
ORDR14500,1,credit_card,3,95.21
ORDR62490,1,credit_card,1,71.15
ORDR04787,1,credit_card,10,517.03
ORDR40848,1,credit_card,1,132.84
ORDR74330,1,credit_card,3,106.97
ORDR50871,1,credit_card,1,15.82
ORDR03413,1,UPI,1,6726.66
ORDR30718,1,credit_card,5,126.12
ORDR48587,2,voucher,1,20.0
ORDR87663,1,credit_card,1,31.24
ORDR32804,1,credit_card,1,51.25
ORDR47353,1,credit_card,1,37.73
ORDR36176,1,credit_card,6,279.05
ORDR81178,1,credit_card,8,746.65
ORDR90848,1,credit_card,1,51.44
ORDR48275,1,credit_card,10,1225.59
ORDR65901,1,credit_card,4,204.08
ORDR67827,1,credit_card,4,406.51
ORDR80938,1,credit_card,1,62.59
ORDR83532,6,voucher,1,3.75
ORDR72613,1,credit_card,4,52.88
ORDR78824,1,credit_card,2,27.04
ORDR62190,2,voucher,1,2.02
ORDR07276,1,credit_card,2,133.51
ORDR22278,1,credit_card,2,217.72
ORDR32233,1,credit_card,4,104.19
ORDR70197,1,credit_card,1,19.33
ORDR79132,1,UPI,1,110.04
ORDR29779,1,credit_card,1,135.0
ORDR44657,1,credit_card,1,40.09
ORDR03365,1,UPI,1,102.03
ORDR13279,1,credit_card,2,73.76
ORDR74059,1,credit_card,2,78.55
ORDR18749,1,credit_card,8,1806.68
ORDR66983,1,credit_card,1,37.77
ORDR34936,1,credit_card,1,75.85
ORDR82597,1,credit_card,10,305.16
ORDR02837,1,credit_card,3,163.89
ORDR58260,1,credit_card,3,116.94
ORDR61125,1,debit_card,1,171.06
ORDR48070,1,UPI,1,531.17
ORDR85449,1,credit_card,10,465.27
ORDR09297,1,credit_card,1,61.61
ORDR58536,1,credit_card,2,62.65
ORDR74424,1,credit_card,1,20.38
ORDR45447,1,credit_card,3,73.83
ORDR30136,1,credit_card,1,63.89
ORDR57383,1,credit_card,2,22.39
ORDR93298,1,credit_card,7,284.68
ORDR42876,2,voucher,1,100.0
ORDR75183,1,credit_card,1,59.84
ORDR24756,1,credit_card,1,51.25
ORDR75706,1,credit_card,4,257.21
ORDR38889,1,credit_card,1,70.42
ORDR28332,1,credit_card,1,67.3
ORDR76596,1,credit_card,6,126.19
ORDR59666,1,credit_card,1,50.87
ORDR73041,1,credit_card,2,142.92
ORDR28695,1,credit_card,4,107.29
ORDR91593,1,credit_card,4,224.48
ORDR29939,1,UPI,1,434.76
ORDR12354,1,credit_card,3,55.22
ORDR54201,1,credit_card,3,89.65
ORDR08396,1,credit_card,2,82.36
ORDR03943,1,credit_card,1,159.56
ORDR61688,1,credit_card,5,206.32
ORDR07145,1,credit_card,2,157.21
ORDR04095,1,credit_card,10,148.13
ORDR61742,1,UPI,1,60.0
ORDR73118,1,credit_card,1,78.46
ORDR52225,1,UPI,1,78.36
ORDR21584,1,credit_card,6,186.1
ORDR89415,1,credit_card,2,58.38
ORDR85682,1,credit_card,1,34.0
ORDR62070,1,credit_card,1,66.74
ORDR35693,1,credit_card,10,126.9
ORDR32958,1,credit_card,1,91.21
ORDR74447,1,credit_card,1,63.41
ORDR58247,1,credit_card,3,164.78
ORDR56316,1,credit_card,1,72.67
ORDR76091,1,UPI,1,390.59
ORDR14456,1,credit_card,3,96.43
ORDR46765,1,credit_card,4,199.9
ORDR82358,1,UPI,1,88.3
ORDR08917,1,credit_card,4,239.76
ORDR74720,1,credit_card,1,57.13
ORDR15238,1,credit_card,8,117.79
